,episode_reward,actor_loss,critic_loss
362,-0.05288468769860573,0.0012382122,2.7220221e-07
363,-0.041559962334280685,0.0020942085,1.2146916e-06
364,-0.049637980847636994,-7.21674e-05,3.680313e-09
365,-0.0264972918033596,0.0010308165,2.1702101e-07
366,-0.025534791865452044,0.0035498566,2.2219372e-06
367,-0.03628729349327751,0.001707056,6.5939673e-07
368,-0.032841869388040526,0.00051759026,6.38517e-07
369,-0.026668146638519012,0.0017457763,8.096602e-07
370,-0.03019748680480288,-0.0032092452,1.9951858e-06
371,-0.029714276729203515,0.002457859,1.1048635e-06
372,-0.0384926391867702,-0.0014061324,6.086694e-07
373,-0.025779873062805925,5.0140938e-05,4.858511e-07
374,-0.020379687924023577,0.0018327162,7.6697796e-07
375,-0.023263868594599352,-0.0005041399,4.7101885e-08
376,-0.02235967152262014,0.002731383,1.423402e-06
377,-0.02492234436436594,-0.0006908049,2.41087e-07
378,-0.02842275732627907,-0.0008676912,5.8942373e-07
379,-0.02187204559274075,-0.0011876617,2.45643e-07
380,-0.02339355643290396,-0.0028490077,1.3065812e-06
381,-0.04682639141454696,0.0018616276,6.2219533e-07
382,-0.03392487358525426,-0.00016418133,8.96188e-09
383,-0.023372911662708076,-0.0014120566,4.08269e-07
384,-0.029567491265396144,-0.0008329292,1.6500398e-07
385,-0.03405059883368761,-0.0019974047,6.537615e-07
386,-0.02036729317914234,-0.00024780538,1.5712272e-08
387,-0.02112914049321809,7.2289986e-06,1.33515705e-08
388,-0.02062227799917475,-0.0014373092,3.3305002e-07
389,-0.020812664782898907,0.0012020919,2.883393e-07
390,-0.019268026333462706,-0.0012752491,3.0155803e-07
391,-0.020070828010086555,0.0010935159,3.6233118e-07
392,-0.03920123098352823,0.0012115465,4.4749262e-07
393,-0.020644945934836418,-0.00038480508,2.25661e-08
394,-0.0270026201326321,0.0024442659,8.6988234e-07
395,-0.023881308527487148,-0.00076821237,9.386653e-08
396,-0.017782931456559545,0.00048494243,6.841606e-08
397,-0.019819878946969904,3.2191172e-05,1.6422919e-09
398,-0.018266702162713384,-0.0029833892,1.4384997e-06
399,-0.018021695916406483,0.0028876977,1.5179193e-06
400,-0.020167298596245373,-0.00017480602,1.3859788e-08
401,-0.030464234943091743,-9.2399685e-05,2.3926373e-07
402,-0.04664100823279386,-0.0013823425,3.264657e-07
403,-0.024983712941061838,-0.0029251378,1.308876e-06
404,-0.019617847832659508,0.00045231864,4.026494e-08
405,-0.020031519674676156,-0.00018476315,1.2357116e-08
406,-0.01696396867251833,-0.0024263347,9.433851e-07
407,-0.01977751658703807,-0.00010063531,1.213794e-09
408,-0.018065913560356864,-0.0019125729,6.014299e-07
409,-0.021613205916129762,-0.001544072,3.9014608e-07
